course.co_id,course.name,course.name_eng,course.points,course.semester,course.hug,course.lesson,course.hours,course.exam_type,course.var
37987,אלימות ותוקפנות בביה"ס - הערכה, מניעה וטיפול,VIOLENCE & AGGRES. IN SCHOOL: EVALUA. & TREATM.,9,קורס שנתי,200,סמ,4,56,3
37990,הדרכה להתנסות טיפולית בלקויות למידה - חשבון,WORKSHOP ON REMEDIAL INTERVENTION METHODS,1,א',200,תרג,4,56,3
37999,היסודות הפסיכולוגיים של ליקויי הלמידה,PSYCHOLOGICAL BASIS OF LEARNING DISABILITIES,1,א',200,שעור,2,28,3
38078,ערבית למתחילים (1),ELEMENTARY MODERN STANDARD ARABIC (1),9,קורס שנתי,122,תרג,12,168,1
38079,ערבית למתחילים (2),ELEMENTARY MODERN STANDARD ARABIC (2),9,קורס שנתי,122,תרג,12,168,1
38080,ערבית למתחילים (3),ELEMENTARY MODERN STANDARD ARABIC (3),9,קורס שנתי,122,תרג,12,168,1
38082,ערבית-רמת ביניים-(1),INTERMEDIATE MODERN STANDARD ARABIC (1),9,קורס שנתי,122,תרג,12,168,1
38083,ערבית-רמת ביניים-(2),INTERMEDIATE MODERN STANDARD ARABIC (2),9,קורס שנתי,122,תרג,12,168,1
38084,ערבית-רמת ביניים-(3),INTERMEDIATE MODERN STANDARD ARABIC (3),9,קורס שנתי,122,תרג,12,168,1
38086,ערבית למתקדמים-(1),ADVANCED MODERN STANDARD ARABIC (1),9,קורס שנתי,122,תרג,8,112,1
38087,ערבית למתקדמים-(2),ADVANCED MODERN STANDARD ARABIC (2),9,קורס שנתי,122,תרג,8,112,1
38106,דת האסלאם - אמונה ופולחן,INTRODUCTION TO ISLAM: BELIEF AND RITUAL,9,קורס שנתי,122,שעור,4,56,1
38120,ערבית למתחילים - לתלמידים מחוץ לחוג,ARABIC FOR BEGINNERS FOR NON-DEPT. STUDENTS,9,קורס שנתי,122,תרג,8,112,1
38121,מבוא לתולדות העמים המוסלמים - חלק ב',INTRO. TO THE HIST. OF THE MUSLIM PEOPLE-PART II,2,ב',122,שות,4,56,1
38122,הדרכה מתודולוגית,METHODOLOGY TUTORIAL,9,קורס שנתי,122,תרג,2,28,3
38124,מבוא לתולדות העמים המוסלמים- חלק א',INTRO. TO THE HIST. OF THE MUSLIM PEOPLE -PART I,1,א',122,שות,4,56,1
38126,פרסית למתחילים,ELEMENTARY MODERN STANDARD PERSIAN,9,קורס שנתי,122,תרג,8,112,1
38127,פרסית למתקדמים,ADVANCED MODERN STANDARD PERSIAN,9,קורס שנתי,122,תרג,8,112,1
38148,סוגיות בתרבות האיראנית מהתקופה הטרום-אסלאמית עד הכיבוש המונגולי,IRANIAN CULTURE UP TO THE MONGOL CONQUEST,9,קורס שנתי,122,שוס,4,56,NULL
38154,מבוא לאמנות ותרבות חומרית בארצות האסלאם,INTRODUCTION ISLAMIC ART & MATERIAL CULT.,2,ב',122,שעור,2,28,NULL
38155,אמנות ואדריכלות במהלך התקופה הממלוכית,ART AND ARCHITECTURE DURING THE MAMLUK PERIOD,2,ב',122,סמ,4,56,NULL
38167,הארמנים: היסטוריה ותרבות, מהמאה ה-11 ועד ימינו,THE ARMENIANS: HISTORY & CULTURE, FROM THE 11TH CENTURY TO OUR DAYS,2,ב',122,שעור,2,28,1
38169,הארמנים: היסטוריה ותרבות, מהעת העתיקה ועד למאה ה-11,The Armenians: History and Culture, from Antiquity to the 11th century,1,א',122,שעור,2,28,NULL
38268,לבנון המודרנית,MODERN LEBANON,9,קורס שנתי,122,סמ,4,56,NULL
38280,בהאא אללה ונאצר אל-דין שאה - קריאת טקסטים,Bahaullah and Nasir al-Din Shah - readings,1,א',122,תרג,2,28,NULL
38316,אישים וציוני דרך בתולדות הדת הבהאאית,Major events and people of importance in the Bahai religion,2,ב',122,שות,2,28,NULL
38335,סוגיות נבחרות בתולדות הרפובליקות המוסלמיות בברית המועצות,ISSUES IN THE HIST. OF SOVIET MUSLIM REPUBLICS,2,ב',122,שות,2,28,NULL
38349,עיראק בעת החדשה,HISTORY OF CONTEMPORARY IRAQ,1,א',122,סמ,4,56,1
38352,מצרים בעת החדשה,HISTORY OF MODERN EGYPT,9,קורס שנתי,122,סמ,4,56,1
38422,הפלסטינים: היסטוריה פוליטית וחברתית,THE PALESTINIANS: POLITICAL AND SOCIAL HISTORY,9,קורס שנתי,122,סמ,4,56,NULL
38460,המזרח התיכון במאה ה-20,THE MIDDLE EAST IN THE 20TH CENTURY,2,ב',122,שות,4,56,1
38504,הלכה ומדינה באסלאם,Law and State in Islam,9,קורס שנתי,122,סמ,4,56,NULL
38512,בין סין למזרח התיכון: סוגיות בהיסטוריה של מרכז אסיה,CENTRAL ASIA: BETWEEN CHINA & THE MIDDLE EAST,2,ב',122,שוס,4,56,NULL
38517,הבלקן: בין מזרח ומערב,The Balkans: Between East and West,9,קורס שנתי,122,סמ,4,56,NULL
38520,קריאה בפסקי הלכה (פתוות) מודרניים - טקסטים קלים,READING IN MODERN LEGAL OPINIONS (FATWAS),9,קורס שנתי,122,תרג,4,56,NULL
38524,תורכית למתקדמים,TURKISH FOR ADVANCED STUDENTS,9,קורס שנתי,122,תרג,8,112,1
38525,תורכית למתחילים,TURKISH FOR BEGINNERS,9,קורס שנתי,122,תרג,8,112,1
38563,השיעה - מראשיתה ועד הופעת הדת הבהאאית,ORIGINS & EVOLUTION OF EARLY SHI'A,2,ב',122,שעור,2,28,NULL
38652,ישראל במזה"ת: עימות וניסיונות השלמה,ISRAEL IN MID. EAST: CONFLI. & RESOLUT.' ATTEMPT,1,א',122,שעור,2,28,NULL
38800,עיונים מתודולוגיים בחקר האסלאם והמזה"ת,METHOD. APPROACH. TO STUDY OF ISLAM & MID. EAST,9,קורס שנתי,122,סמ,4,56,3
38801,אומנות ותרבות חומרית בארצות האסלאם (1250- 650),Art and Architecture in Islamic Lands (650- 1250 ),2,ב',122,שות,2,28,NULL
38813,קבוצת כתיבה לתלמידי מחקר,WRITING GROUP FOR RESEARCH STUDENTS,9,קורס שנתי,122,סמ,2,28,NULL
38815,ישראל במזה"ת: דפוסי קונפליקט ושיתוף פעולה,ISRAEL IN THE MIDDLE EAST: PATTERNS OF CONFLICT,2,ב',122,סמ,2,28,NULL
38820,ביוגרפיות פלסטיניות-קריאת טקסטים,PALESTINIAN BIOGRAPHIES-READING TEXTS,2,ב',122,תרג,2,28,NULL
38829,מלחמת העולם הראשונה במזה"ת: היסטוריה חברתית ותרבותית,WWI in the Middle East: Soc.-Cultural History,9,קורס שנתי,122,סמ,4,56,NULL
38831,האסלאם הסוני הפונדמנטליסטי בן זמננו,FUNDAMENTALIST SUNNI ISLAM,2,ב',122,סמ,4,56,6
38832,יהודים וערבים תחת המנדט - קריאת טקסטים,JEWS & ARABS IN MANDATORY PALESTINE - READ. TEXT,1,א',122,תרג,2,28,NULL
38840,קריאה בטקסטים משפטיים,Readings in legal texts,1,א',122,תרג,2,28,NULL
38847,תורכית עות'מאנית - קריאת טקסטים,OTTOMAN TURKISH-READING TEXTS,9,קורס שנתי,122,תרג,4,56,NULL
38853,קריאת טקסטים באורדו,READING TEXTS IN URDU,1,א',122,תרג,2,28,NULL
38854,סמינריון מתודולוגי לתלמידים לתארים מתקדמים,METHODOLOGICAL SEMINAR FOR ADV. STUDENTS,9,קורס שנתי,122,סמ,2,28,NULL
38865,תנועות פמיניסטיות במזה"ת,Feminist Movements in the Middle East,9,קורס שנתי,122,סמ,4,56,NULL
38888,אלף שנות ספרות ארמנית בהקשרה הבינלאומי, A Millennium of Armenian Literary Culture in its International Context,1,א',122,שעור,1,14,NULL
38890,הסיפור הקצר בספרות הפרסית המודרנית- קריאת טקסטים,Short Story in Modern Persian Literature,2,ב',122,סמ,2,28,NULL
38901,נושאים חברתיים-תרבותיים בעיתונות פרסית - קריאת טקסטים,Socio-Cultural Themes in Persian Press - text reading,1,א',122,תרג,2,28,NULL
38902,קריאה בטקסטים נבחרים מיצירות המופת של הספרות הפרסית הקלאסית,Reading the Masterpieces of Classical Persian Literature,9,קורס שנתי,122,סמ,4,56,NULL
38905,אסכטולוגיה זורואסטרית ומסורות קשורות,Zoroastrian Eschatology and related traditions,1,א',122,שעור,2,28,NULL
38909,דתות ופילוסופיות באיראן הטרום-איסלאמית,Religions and Philosophies of Iran before Islam,2,ב',122,שעור,1,14,NULL
38990,קריאה בלימודים ארמניים,Readings in Armenian Studies,9,קורס שנתי,122,תרג,2,28,NULL
38991,טקסטים בארמנית קלאסית,Reading Texts in Classical Armenian,9,קורס שנתי,122,תרג,2,28,NULL
39012,להקים מסדר נזירי (1100-1300),Establishing a monastic movement (1100-1300),1,א',151,תרג,2,28,NULL
39029,העולם החדש: ארה"ב עד מלחמת האזרחים,THE NEW WORLD: US HISTORY TO THE CIVIL WAR,1,א',151,שעור,2,28,NULL
39034,מבוא להיסטוריה צבאית של ימי-הביניים,INTRODUCTION TO MEDIEVAL MILITARY HISTORY,1,א',151,שעור,2,28,NULL
39036,תנועות מינות בימי-הביניים (1100-1300),Heresies of the Middle Ages (1100-1300),2,ב',151,תרג,2,28,NULL
39037,חזיונות בימי-הביניים: פרקטיקה ותיאוריה ,Visions int he Middle Ages: Practice an theory,1,א',151,סמ,2,28,NULL
39038,מלחמת העצמאות ,The War of Independence,9,קורס שנתי,151,סמ,4,56,NULL
39044,מיעוטים וקבוצות שוליים בגרמניה , 1500-1800,Subordinated Groups in Early Modern Germany,2,ב',151,תרג,2,28,NULL
39045,יחסי נוצרים-יהודים ברייך הישן : ממסעות הצלב ועד 1648,Christian-Jewish Relations in the First Reich,2,ב',151,סמ,4,56,NULL
39046,מלחמת העולם הראשונה: תרבות, מחשבה, אידיאולוגיה ,The Culture and Ideologies of World War One,1,א',151,תרג,2,28,NULL
39047,מלחמת העולם השניה: תרבות, מחשבה, אידיאולוגיה ,The Culture and Ideologies of World War Two,2,ב',151,תרג,2,28,NULL
39048,המאה הגרמנית, 1914-2014,The German Century, 1914-2014,9,קורס שנתי,151,סמ,4,56,NULL
39053,הרפורמציה הפרוטסטנטית כמהפכה דתית, חברתית ותרבותית,THE PROTESTANT REFORMATION,1,א',151,תרג,2,28,NULL
39065,ערים ועירוניות בצפון אירופה בימי- הביניים ,Urban Centers and Urban Life in medieval Europe,2,ב',151,תרג,2,28,NULL
39066,דתות באימפריה הרומית,RELIGIONS OF THE ROMAN EMPIRE,9,קורס שנתי,151,סמ,4,56,3
39068,הצבא האדום וצבא גרמניה הנאצית במלחמת העולם השנייה 1939 - 45,THE RED ARMY AND THE NQAZI ARMY IN THE WWII,2,ב',151,תרג,2,28,6
39070,לנווט רגשות בימי הביניים,Navigating emotions in the middle ages,9,קורס שנתי,151,סמ,4,56,NULL
39078,נפילת הקומוניזם באירופה,FALL OF COMMUNISM IN EUROPE,9,קורס שנתי,151,סמ,4,56,NULL
39080,עולמם של אנשי ימי-הביניים,World of the day - Interim,2,ב',151,שעור,2,28,NULL
39081,היסטוריה עולמית של ימי-הביניים ,History of ancient world Middle Ages,2,ב',151,סמ,4,56,NULL
39082,המשכיות ושינוי בחשיבה המדעית מסוף ימי-הביניים למאה ה-17,Continuity and Change in Scientific Thought from the Late Middle Ages to the 17th Century,2,ב',151,תרג,2,28,NULL
39084,ריבונות וידע בתקופת הבארוק ,Sovereignty and Knowledge in the Age of Baroque,9,קורס שנתי,151,סמ,4,56,NULL
39085,מלחמת העולם הראשונה - חלק א',World War I - Part I,1,א',151,תרג,2,28,NULL
39086,מלחמת העולם הראשונה - חלק ב',World War I - Part B,2,ב',151,תרג,2,28,NULL
39087,יחסי ארה"ב-אמריקה הלטינית, 1823-1945,US-Latin American relations, 1823-1945,1,א',151,תרג,2,28,NULL
39088,גלובליזציה כלכלית בפרספקטיגה היסטורית ,Economic Globalization in Historical Perspective,2,ב',151,סמ,2,28,NULL
39089,אדונים ומשרתים: חברה במזרח-אירופה עד המאה ה-18,Lords and Servants: Society in Eastern Europe till the 18th,9,קורס שנתי,151,סמ,4,56,NULL
39092,מחירות למונרכיה - השנים האחרונות של הרפובלקיה הרומית,From Liberty to Monarchy - The Last Years of the Roman Republic,2,ב',151,תרג,2,28,NULL
39095,סיור לימודי,Study Tour,2,ב',151,שות,2,28,NULL
39096,המשטר הישן בצרפת במאות 17-18,The Ancien Regime in France, 17th-18th centuries,1,א',151,תרג,2,28,NULL
39097,ההבראיזם הנוצרי באירופה בעת החדשה המוקדמת.,Christian Hebraism in Early Modern Europe,2,ב',151,סמ,2,28,NULL
39098,המוות השחור באירופה של ימי-הביניים ,The Black Death in Medieval Europe,1,א',151,סמ,2,28,NULL
39100,הדרכה ביבליוגרפית,BIBLIOGRAPHICAL TUTORING,3,א' או ב',151,תרג,1,14,3
39106,מסע הצלב האלביגנזי: דת, פוליטיקה ומלחמה בימי-הביניים,THE ALBIGENSIAN CRUSADE,2,ב',151,תרג,2,28,NULL
39107,אתונה וספרטה: היסטוריה פוליטית וחברתית במאה ה-5,ATHENS AND SPARTA: A POLITICAL & SOCIAL HISTORY,1,א',151,תרג,2,28,NULL
39108,נשים ומשפחה בעת החדשה המוקדמת,WOMEN AND THE FAMILY IN EARLY MODERN EUROPE,2,ב',151,תרג,2,28,6
39112,המהפכה הצרפתית,THE FRENCH REVOLUTION,2,ב',151,תרג,2,28,NULL
39123,הדמוקרטיה האתונאית במאה ה-5,THE ATHENIAN DEMOCRACY IN THE 5TH CENTURY,1,א',151,תרג,2,28,1
39154,ארה"ב: ממלחמת האזרחים למלחמה הקרה,AMERICAN HISTORY: CIVIL WAR TO THE COLD WAR,1,א',151,שעור,2,28,NULL
39166,רומא: הרפובליקה והאימפריה,ROME - THE REPUBLIC AND THE EMPIRE,2,ב',151,תרג,2,28,1
39189,יוון הקלאסית וההלניסטית,CLASSICAL AND HELLENISTIC GREECE,1,א',151,שעור,2,28,1
39193,מבוא לעת החדשה המאוחרת,INTRODUCTION TO LATE MODERN HISTORY,2,ב',151,שעור,2,28,1
39204,אירופה בעת החדשה המוקדמת,EUROPE IN THE EARLY MODERN ERA,1,א',151,שעור,2,28,1
39222,השושלת הפלאווית – מחריבי ירושלים ובוניה של רומא,The Flavian Dynasty - Destroyers of Jerusalem and Builders of Rome,2,ב',151,תרג,2,28,NULL
39250,ה"אחר" בתרבות ימי-הביניים ובעת החדשה המוקדמת,THE "OTHER" IN MEDIEVAL AND EARLY MODERN EUROPE,1,א',151,תרג,2,28,6
39260,בין כנסיית הקבר וכפת הסלע: ירושלים מקונסטנטינוס ועד מסעי הצלב,JERUSALEM FROM LATE ANTIQUITY TO THE CRUSADES,9,קורס שנתי,151,סמ,4,56,3
39266,סטאליניזם ברוסיה, 1929-1941: פוליטיקה וחברה,STALINISM IN RUSSIA, 1929-1941: POLITICS & SOCIE,2,ב',151,תרג,2,28,6
39274,רומא: מרפובליקה לקיסרות,ROME: FROM REPUBLIC TO EMPIRE,2,ב',151,שעור,2,28,1
39278,צבא, מודיעין ופוליטקיה בברה"מ בתקופת המלחמה הקרה 1991-1945,THE SOVIET UNION & THE COLD WAR 1945-1991,1,א',151,תרג,2,28,NULL
39281,גילוי העולם החדש: היסטוריה, אתנו-היסטוריה והיסטוריוגרפיה,AMERICAN ENCOUNTERS: HISTORY AND HISTORIOGRAPHY,1,א',151,תרג,2,28,6
39307,ממהפכה למשבר: רוסיה, 1789 - 1856,FROM REVOLUTION TO CRISIS: RUSSIA, 1789 - 1856,1,א',151,שעור,2,28,6
39317,ממשבר למהפכה: רוסיה, 1856 -1917,FROM CRISIS TO REVOLUTION: RUSSIA, 1856 - 1917,2,ב',151,שעור,2,28,6
39347,הנזורה בימי-הביניים,MONASTICISM IN THE MIDDLE AGES,9,קורס שנתי,151,סמ,4,56,NULL
39381,מקיסר לקיסר: העברת השלטון ברומא ויחס הקיסרים לקודמיהם,THE HANDING DOWN OF IMPERIAL POWER IN THE ROME,9,קורס שנתי,151,סמ,4,56,3
39701,טבעי ועל טבעי בעת העתיקה המאוחרת ובימי-הביניים,Natural and supernatural in Late antiquity and the Middle Ages,9,קורס שנתי,151,סמ,4,56,NULL
39702,דת "עממית" באירופה בימי-הביניים,Popular Piety in Medieval Europe,1,א',151,סמ,2,28,NULL
39703,היסטוריה דיגיטלית,Digital History,2,ב',151,סמ,2,28,NULL
39704,האנטישמיות באירופה של המאה התשע-עשרה,The Emergence of Antisemitism in 19th Century Europe,2,ב',151,סמ,2,28,NULL
39705,חוש הראיה מעידן הקתדרלות לתקופת הבארוק,The Sense of Sight from the Age of Cathedrals to the Baroque,9,קורס שנתי,151,סמ,4,56,NULL
39707,הדרך הארוכה של גרמניה לאושוויץ: לאומיות, גזע ואלימות בגרמניה, 1848-1933,Germany's Long Road to Auschwitz – Nationalism, Race, Atrocities, and Genocide in German History, 18,2,ב',151,סמ,2,28,NULL
39708,הרייך השלישי: היסטוריה של גרמניה הנאצית 1933-1945,The Third Reich: History of Nazi Germay 1933-45,2,ב',151,סמ,2,28,NULL
39709,נשים וכפירה בנצרות ימי-הביניים ,Women and Heresy in Medieval Christianity,2,ב',151,סמ,2,28,NULL
39710,היסטוריה עולמית של ימי הביניים: בין אפריקה לאירופה,Global Medieval History: Africa & Europe in the Middle Ages,2,ב',151,סמ,2,28,NULL
39872,שפה ובניית תרבות - גרמניה במאות ה-15 עד ה-18,LANGUAGE AND IDENTITY IN EARLY MODERN GERMANY,9,קורס שנתי,151,סמ,4,56,NULL
39900,מחקר היסטורי במדעי החברה: גישות חדשות,RECENT TRENDS IN HIST. RESEARCH IN SOC. SCIENCE,1,א',151,סמ,2,28,3
39901,1967: המלחמה ויצוגייה,1967: The War and its representations,9,קורס שנתי,151,סמ,4,56,NULL
39924,תקשורת בהיסטוריה של ארה"ב,COMMUNICATIONS IN U.S. HISTORY,2,ב',151,סמ,2,28,3
