group.id,course.co_id,group.lesson
9020971,67895,סמ,NULL
9020973,67896,מעב,NULL
8984499,67910,מעב,א
8984500,67910,מעב,ב
8986224,67922,סמ,
5923651,67925,שעור,
5923652,67925,מעב,
8243825,67929,מעב,א
8243826,67929,מעב,ב
8974936,67930,סמ,NULL
8987122,67933,סמ,NULL
8986663,67977,מעב,ב
8986662,67977,מעב,א
4135725,68104,שעור,
4135727,68104,תרג,א
8999559,68104,תרג,ב
4129932,68105,שעור, 
4129933,68105,תרג,א
5600628,68105,תרג,ב
4129934,68127,שעור, 
4129935,68127,תרג, 
8974879,68140,מעב,NULL
9002985,68145,מעב,NULL
4128721,68804,סיור, 
5782851,68830,ע.מע,
8973632,68837,שעור,NULL
4129549,69101,שעור, 
4129550,69101,תרג,א
4129551,69101,תרג,ב
4129552,69101,תרג,ג
4129553,69101,תרג,ד
4129554,69101,תרג,ה
4129937,69102,מעב, 
4129938,69106,שעור, 
4129939,69106,תרג,א
4129940,69106,תרג,ב
4129941,69106,תרג,ג
4129942,69107,שעור, 
4129943,69107,תרג,א
4129944,69107,תרג,ב
4129945,69107,תרג,ג
5157128,69107,תרג,ד
4129946,69115,מעב,א
4129947,69115,מעב,ב
4129948,69115,מעב,ג
4129949,69117,מעב, 
4129950,69118,שעור, 
4129951,69118,תרג,א
4129952,69118,תרג,ב
4129953,69118,תרג,ג
4129954,69118,תרג,ד
4129955,69118,תרג,ה
4129956,69118,תרג,ו
4507028,69118,תרג,ז
8983631,69118,תרג,ח
4129961,69123,שעור, 
4129962,69123,תרג,א
4129963,69123,תרג,ב
4129964,69123,תרג,ג
4129965,69123,תרג,ד
4129966,69128,שעור, 
4129967,69128,תרג,א
4129968,69128,תרג,ב
4129970,69128,תרג,ג
4129981,69132,שעור, 
4129982,69132,תרג,א
4129983,69132,תרג,ב
4129984,69132,תרג,ג
4129985,69132,תרג,ד
4129986,69132,תרג,ה
4129987,69132,תרג,ו
4129957,69135,שעור, 
4129958,69135,תרג,א
4129959,69135,תרג,ב
4129960,69135,תרג,ג
4128947,69160,מעב,א
4128948,69160,מעב,ב
9031716,69161,סמ,ח
5157132,69161,סמ,א
7302750,69161,סמ,ב
7302751,69161,סמ,ג
7302752,69161,סמ,ד
7302753,69161,סמ,ה
7302754,69161,סמ,ו
8274102,69161,סמ,ז
8260683,69163,תרג,ד
4129971,69163,שעור, 
4129972,69163,תרג,א
4129973,69163,תרג,ב
4129974,69163,תרג,ג
4129975,69166,שעור, 
4129976,69166,תרג,א
4129977,69166,תרג,ב
4129978,69166,תרג,ג
4129979,69166,תרג,ד
4129980,69166,תרג,ה
5595879,69166,תרג,ו
4129988,69167,שעור, 
4129989,69167,תרג,א
4129990,69167,תרג,ב
4129991,69167,תרג,ג
4129992,69167,תרג,ד
4129993,69173,מעב,א
4129994,69173,מעב,ב
4129995,69173,מעב,ג
4129996,69174,שעור, 
4129997,69174,תרג,א
4129998,69174,תרג,ב
4129999,69174,תרג,ג
4130000,69174,תרג,ד
4130001,69174,תרג,ה
4447633,69174,תרג,ו
8975005,69199,שעור,NULL
4162533,69300,שות,NULL
4130002,69301,שעור, 
4130003,69301,תרג,א
4130004,69301,תרג,ב
4130005,69301,תרג,ג
4131339,69303,שעור, 
4131340,69303,תרג,א
4131341,69303,תרג,ב
4131342,69303,תרג,ג
4130006,69304,מעב,א
4130007,69304,מעב,ב
4130008,69306,שעור, 
4130009,69306,תרג,א
4130010,69306,תרג,ב
4130015,69311,שעור, 
4130016,69311,תרג,א
4130017,69311,תרג,ב
4130018,69311,תרג,ג
4130019,69313,מעב,א
4130020,69313,מעב,ב
4130021,69313,מעב,ג
9005143,69313,מעב,ד
4130022,69314,מעב,א
4130023,69314,מעב,ב
4128694,69321,מעב, 
4130026,69322,שעור, 
4130027,69322,תרג,א
4130028,69322,תרג,ב
9032151,69327,סמ,ח
9032150,69327,סמ,ז
9032149,69327,סמ,ו
8993572,69327,סמ,ה
6096613,69327,סמ,א
8106837,69327,סמ,ג
8106838,69327,סמ,ד
8106836,69327,סמ,ב
9032152,69327,סמ,ט
4130029,69330,מעב, 
6092444,69501,מעב,NULL
4130032,69503,שעור, 
5157126,69517,שעור,NULL
4130036,69520,מעב, 
4130038,69522,שעור, 
4131170,69550,סמ, 
4130039,69601,שעור, 
4130040,69601,תרג,
4130041,69605,שעור, 
4130042,69611,מעב, 
8991846,69612,ע.מע,ה
8991847,69612,ע.מע,ו
7545559,69612,ע.מע,ג
7545560,69612,ע.מע,ד
7545558,69612,ע.מע,ב
7545556,69612,ע.מע,א
4130043,69617,שעור, 
653411,69619,שעור,NULL
2962557,69624,שעור,NULL
4130044,69625,שעור, 
4130045,69625,תרג, 
4130046,69631,שעור, 
4130047,69631,תרג, 
4129192,69633,שעור, 
4130048,69635,מעב, 
4131527,69639,שעור, 
4131528,69639,תרג, 
447156,69661,שעור, 
4130012,69667,שעור, 
8974055,69671,שעור,NULL
4130013,69674,שעור, 
4130014,69674,תרג, 
4131344,69678,שעור, 
4130049,69681,שעור, 
9026571,69682,שעור,NULL
4130051,69683,שעור, 
4130052,69683,תרג, 
4130054,69685,שעור, 
4128828,69686,שעור, 
4130055,69689,שעור, 
4130056,69690,סמ,א
7605688,69690,סמ,ב
6059435,69692,שעור,NULL
6059436,69692,תרג,NULL
5441038,69708,שעור,NULL
4130057,69710,שעור, 
8243833,69800,שעור,NULL
8243834,69800,תרג,NULL
6026768,69809,שעור,NULL
6026778,69814,שות,NULL
4130060,69817,שעור, 
4130061,69834,שעור, 
6026777,69834,תרג,NULL
4130064,69869,סמ,א
7302746,69869,סמ,ב
7302747,69869,סמ,ג
7302748,69869,סמ,ד
7302749,69869,סמ,ה
4130066,69899,שעור, 
4129633,69900,שעור, 
4129191,69902,שומ, 
7545553,69913,שות,NULL
4128827,69921,שעור, 
4130068,69922,שעור, 
6528027,69922,תרג,
4128672,69950,מעב, 
4131343,69974,שעור, 
4130072,69991,סמ,א
4130073,69991,סמ,ב
8974354,69993,שעור,NULL
7622971,70102,מעב,ב
4130074,70102,שעור, 
4130075,70102,מעב,א
8974893,70110,מעב,א
9005570,70110,מעב,ב
7742690,70120,שעור,NULL
4129358,70135,שעור, 
4129359,70135,תרג,א
4129360,70135,תרג,ב
8125554,70140,שעור,NULL
4130078,70160,שעור, 
4130079,70160,תרג, 
4130084,70307,שעור, 
4130086,70307,מעב,א
4130087,70307,מעב,ב
9002982,70307,תרג,ב
9002981,70307,תרג,א
4130088,70311,שעור, 
4130089,70311,תרג, 
5157123,70315,שעור,NULL
4130090,70316,שעור, 
8984501,70317,ע.מע,ב
8274029,70317,ע.מע,א
9002987,70324,תרג,NULL
9002986,70324,שעור,
9002989,70326,מעב,NULL
8974894,70333,מעב,NULL
4129486,70334,שעור, 
4129487,70334,תרג, 
4130098,70350,שעור, 
4130099,70350,תרג, 
1702702,70356,תרג,NULL
1702701,70356,שעור,NULL
4130100,70360,הדר, 
4130101,70365,שעור, 
4130102,70365,תרג, 
5157212,70417,שעור,NULL
5157213,70417,תרג,NULL
4130103,70425,שעור, 
4130104,70425,תרג, 
6026779,70506,שעור,
6026781,70506,תרג,NULL
4130105,70511,שעור, 
4130106,70511,תרג, 
5492173,70515,שעור,NULL
4135722,70519,שעור,NULL
9004284,70525,שעור,NULL
9002984,70525,תרג,NULL
8974496,70544,שעור,NULL
9002990,70570,מעב,א
9002991,70570,מעב,ב
4130596,70585,סמ, 
4130115,70603,שעור, 
4130116,70603,תרג, 
9002992,70619,מעב,NULL
5157124,70650,מעב,NULL
3355055,70657,שעור,NULL
9003854,70660,שעור,NULL
9003855,70660,מעב,NULL
8974856,70667,שעור,NULL
4130120,70691,סמ, 
4130121,70700,מעב, 
9003856,70701,שעור,NULL
9003857,70701,תרג,NULL
9002993,70707,מעב,NULL
4128825,70712,שעור, 
4128826,70712,תרג, 
9011565,70721,מעב,NULL
8974324,70740,שעור,NULL
8274033,70812,ע.מע,NULL
4129393,70820,סמ, 
4130095,70865,שעור, 
4130096,70865,תרג, 
7302734,71000,מטלה,NULL
4129398,71001,שעור, 
4129399,71002,שעור,א
4129400,71002,שעור,ב
4129401,71004,שעור, 
4129402,71004,מעב,א
4129403,71004,מעב,ב
4447632,71005,שעור,NULL
4129404,71007,שעור, 
4129405,71007,תרג,
4129406,71008,שעור, 
7302735,71009,שעור,NULL
4129407,71010,שעור,
4129409,71012,שעור,א
4129410,71012,תרג,א
4129411,71012,תרג,ב
4129412,71012,תרג,ג
4129413,71012,תרג,ד
4129414,71012,תרג,ה
4129415,71012,תרג,ו
4129416,71012,תרג,ז
4129417,71012,תרג,ח
4129418,71012,תרג,ט
4129419,71012,תרג,י
4129420,71012,תרג,יא
8983200,71012,שעור,ב
4525372,71012,תרג,יב
4129427,71014,שעור, 
4129428,71014,תרג,
4129429,71015,שעור, 
4129430,71015,מעב,א
4129431,71015,מעב,ב
4129432,71015,מעב,ג
4129435,71018,שעור, 
4129436,71018,תרג,א
4129437,71018,תרג,ב
4129438,71018,תרג,ג
4129439,71018,תרג,ד
4129440,71018,תרג,ה
4380489,71018,תרג,ו
4129444,71019,שעור,א
7622968,71019,שעור,ב
4129441,71021,שעור, 
4129442,71021,מעב, 
4129447,71024,שעור, 
4129448,71024,תרג,א
4129449,71024,תרג,ב
4129462,71028,שעור, 
4129463,71028,תרג, 
4129464,71029,סדנה, 
4129465,71031,שעור, 
4129466,71031,תרג,א
4129467,71031,תרג,ב
4129468,71032,שעור, 
4129469,71032,תרג,א
4129470,71032,תרג,ב
4129471,71033,שעור, 
4129472,71034,שעור, 
4129473,71034,תרג,א
4129474,71034,תרג,ב
4129475,71034,תרג,ג
7101563,71034,תרג,ד
4130129,71040,שעור, 
7302583,71043,שעור,א
7302585,71043,תרג,א
7302584,71043,שעור,ב
7302586,71043,תרג,ב
7302591,71043,תרג,ו
7302592,71043,תרג,ז
7302593,71043,תרג,ח
7302594,71043,תרג,ט
7302587,71043,תרג,ג
7302588,71043,תרג,ד
7302589,71043,תרג,ה
7302658,71043,תרג,י
7302659,71043,תרג,יא
7302660,71043,תרג,יב
4128716,71044,שעור,
4130130,71045,שעור, 
4130131,71045,תרג, 
4130132,71048,שעור, 
4130133,71048,מעב,א
4130134,71048,מעב,ב
4130135,71048,מעב,ג
4130136,71049,שעור, 
4130137,71049,מעב,א
4130138,71049,מעב,ב
4130139,71049,מעב,ג
4171593,71050,מטלה,NULL
4130140,71051,שעור,א
4130141,71051,שעור,ב
4130142,71051,שעור,ג
4130143,71051,שעור,ד
4130144,71051,שעור,ה
4130145,71051,שעור,ו
4130146,71051,שעור,ז
4130147,71051,שעור,ח
4130148,71051,שעור,ט
8977183,71051,שעור,יא
9020970,71051,שעור,יב
6247675,71051,שעור,י
7635915,71052,שעור,ה
4130149,71052,שעור,א
4130150,71052,שעור,ב
4130151,71052,שעור,ג
4130152,71052,שעור,ד
4130153,71054,שעור, 
4130154,71054,תרג,א
4130155,71054,תרג,ב
4130164,71056,שעור, 
4130165,71056,מעב,א
4130166,71056,מעב,ב
4130167,71056,מעב,ג
4130168,71056,מעב,ד
4130169,71056,מעב,ה
4130170,71056,מעב,ו
8231752,71056,מעב,ז
8973089,71058,הדר,NULL
6026630,71059,שעור,NULL
6026631,71059,תרג,א
6026632,71059,תרג,ב
6026633,71059,תרג,ג
7729144,71059,תרג,ד
6026657,71060,תרג,ה
4131796,71060,שעור,
4131799,71060,תרג,א
4131800,71060,תרג,ב
4131801,71060,תרג,ג
4131803,71060,תרג,ד
4130157,71065,שעור, 
4130158,71065,תרג,א
4130159,71065,תרג,ב
4130160,71065,תרג,ג
4130161,71065,תרג,ד
4130162,71065,תרג,ה
4130163,71065,תרג,ו
4130171,71066,שעור,א
4130174,71066,תרג,א
4130176,71066,תרג,ב
4130177,71066,תרג,ג
4130178,71066,תרג,ד
4130180,71066,תרג,ה
4130181,71066,תרג,ו
5686519,71066,תרג,ז
7302701,71066,תרג,ט
7302702,71066,תרג,י
7302703,71066,תרג,יא
7302704,71066,תרג,יב
7302700,71066,תרג,ח
7302699,71066,שעור,ב
7302708,71067,תרג,ח
7302709,71067,תרג,ט
7302710,71067,תרג,י
7302711,71067,תרג,יא
7302712,71067,תרג,יב
7302713,71067,מעב,ח
7302714,71067,מעב,ט
7302715,71067,מעב,י
7302716,71067,מעב,יא
7302707,71067,תרג,ז
6026635,71067,מעב,ז
7302706,71067,שעור,ב
7302717,71067,מעב,יב
7302718,71067,מעב,יג
7302719,71067,מעב,יד
8997423,71067,מעב,טו
8997424,71067,מעב,טז
4130183,71067,שעור,א
4130185,71067,תרג,א
4130186,71067,תרג,ב
4130187,71067,תרג,ג
4130188,71067,תרג,ד
4130189,71067,תרג,ה
4130190,71067,תרג,ו
4130196,71067,מעב,א
4130199,71067,מעב,ב
4130200,71067,מעב,ג
4130205,71067,מעב,ד
4130206,71067,מעב,ה
4130207,71067,מעב,ו
4130209,71069,שעור, 
4130210,71070,שות, 
7302669,71071,שעור,ב
7302670,71071,תרג,ג
7302671,71071,תרג,ד
4131788,71071,שעור,א
4131790,71071,תרג,א
4131794,71071,תרג,ב
4130212,71073,מעב,א
4130213,71073,מעב,ב
4130214,71073,מעב,ג
4130215,71073,מעב,ד
4130216,71073,מעב,ה
4130217,71073,מעב,ו
8997422,71073,מעב,ח
5157221,71073,מעב,ז
4130218,71074,שעור,א
4130221,71074,תרג,א
4130225,71074,תרג,ב
6026639,71074,תרג,ה
7588789,71074,שעור,ב
4130226,71074,תרג,ג
4130229,71074,תרג,ד
7588790,71074,תרג,ו
7588791,71074,תרג,ז
7588792,71074,תרג,ח
7588793,71074,תרג,ט
7588794,71074,תרג,י
7588795,71074,תרג,יא
8974803,71074,תרג,יב
4131232,71075,שעור, 
8973837,71078,תרג,א
8973838,71078,תרג,ב
7302661,71078,שעור,א
7302662,71078,שעור,ב
7548388,71080,תרג,ז
8274262,71080,תרג,י
4130231,71080,שעור,א
4130232,71080,תרג,א
4130233,71080,תרג,ב
4130237,71080,תרג,ג
4130238,71080,תרג,ד
4130239,71080,תרג,ה
4130240,71080,תרג,ו
8274260,71080,תרג,ח
8274261,71080,תרג,ט
8274254,71080,שעור,ב
9001272,71081,מעב,י
4130245,71081,מעב,א
4130246,71081,מעב,ב
4130250,71081,מעב,ג
4130251,71081,מעב,ד
4130252,71081,מעב,ה
8970762,71081,שעור,א
8970763,71081,שעור,ב
8970760,71081,מעב,ח
8970761,71081,מעב,ט
8970757,71081,מעב,ו
8970758,71081,מעב,ז
4130253,71082,שעור, 
4130254,71082,תרג, 
4130255,71083,שות, 
4130244,71084,שעור, 
4130257,71091,שעור, 
4130258,71091,תרג,א
4130259,71091,תרג,ב
4131481,71092,שעור, 
4131482,71092,תרג, 
7302736,71100,שעור,NULL
653273,71103,שעור,NULL
653274,71103,מעב,NULL
8977622,71105,שעור,ב
4130260,71105,שעור,א
5228331,71108,סמ,NULL
8973890,71111,שומ,NULL
7545564,71112,סמ,NULL
4130267,71113,שעור, 
4128732,71117,שעור, 
4130269,71118,שעור, 
561583,71120,סמ, 
5156998,71121,שעור,NULL
4130270,71122,סמ, 
4130241,71126,שעור, 
4130242,71127,שעור, 
4129555,71129,שעור, 
4129556,71129,תרג, 
4130126,71133,סמ,א
4130127,71133,סמ,ב
3048339,71134,תרג,NULL
653397,71134,שעור,NULL
5157075,71135,סמ,NULL
8973345,71138,שעור,NULL
2169166,71139,שעור,NULL
4130273,71140,סמ,א
4130274,71140,סמ,ב
4129443,71143,שעור, 
566132,71147,שעור,NULL
4130278,71148,שעור,א
9009856,71148,שעור,ב
5157076,71150,סמ,NULL
4128702,71152,שעור, 
4128703,71152,תרג, 
4130280,71157,סמ,א
4130281,71157,סמ,ב
4130282,71158,שעור, 
4130283,71159,שעור, 
4131457,71162,שעור, 
4130113,71165,שעור, 
4131201,71166,שעור, 
4130284,71167,שעור, 
5157064,71169,שעור,NULL
653377,71170,שעור,NULL
4130286,71172,שעור, 
4130290,71177,מעב, 
4131640,71182,שעור, 
4131641,71182,תרג, 
4130292,71183,שעור, 
4130293,71184,שעור, 
4130294,71184,תרג,א
4130295,71184,תרג,ב
4130296,71184,תרג,ג
1702986,71185,מעב,NULL
562985,71185,שעור,NULL
4130298,71186,שעור, 
4130299,71187,סמ,
4130301,71188,סמ,
4131330,71189,שעור, 
653324,71190,שעור,NULL
4130305,71192,סמ,א
4130306,71192,סמ,ב
4130307,71193,סמ,א
8984498,71193,סמ,ב
4130309,71194,סמ,א
4130310,71194,סמ,ב
4130311,71195,סמ,א
4130312,71195,סמ,ב
4130313,71196,סמ,
4130316,71199,סמ,
4130317,71204,שעור, 
4130318,71204,מעב, 
6445952,71207,שעור,NULL
4130320,71209,מעב, 
4130321,71211,שעור, 
4130322,71211,מעב, 
4130323,71212,סמ, 
4130324,71213,שעור, 
7548387,71213,מעב,NULL
4130325,71214,סמ, 
4130329,71215,שעור, 
6445953,71216,שעור,NULL
6445954,71216,תרג,NULL
6445955,71217,שעור,NULL
4130330,71219,שעור, 
4130331,71219,מעב, 
4130332,71251,שעור,א
4130333,71251,שעור,ב
4130326,71259,שעור, 
4130327,71260,שעור, 
6096612,71262,שעור,NULL
6210404,71264,שעור,NULL
4130328,71273,שעור, 
8973702,71277,שעור,NULL
4130335,71303,שעור, 
4130336,71303,מעב, 
4130337,71305,שעור,
7302633,71305,מעב,
7547684,71312,שעור,NULL
4130339,71313,שעור, 
4130340,71313,מעב, 
4130341,71314,שעור, 
4130342,71314,מעב, 
4128724,71316,שעור, 
4130345,71322,שעור, 
4130346,71322,מעב, 
4130597,71323,שעור, 
4130598,71323,מעב, 
4130351,71335,שעור, 
4130352,71335,מעב, 
4130353,71338,שעור, 
4130354,71338,מעב, 
4130599,71339,שעור, 
4130600,71339,מעב,
4130355,71341,שעור, 
4130356,71342,שעור,א
4130357,71342,תרג,א
7568120,71342,תרג,ב
4130359,71344,שעור, 
4130360,71344,תרג, 
4130361,71345,שעור, 
4128731,71346,שעור, 
4130362,71401,מטלה,א
4130363,71401,מטלה,ב
4130364,71401,מטלה,ג
4130365,71401,מטלה,ד
7601385,71401,מטלה,ה
4130366,71402,מטלה,א
8973847,71402,מטלה,ג
8973846,71402,מטלה,ב
4130367,71403,שעור, 
8973856,71406,תרג,NULL
8973848,71406,שעור,NULL
4130369,71410,שעור, 
4130370,71410,תרג, 
4130371,71410,מעב, 
4130372,71413,שעור, 
4130373,71415,שעור, 
4130374,71415,מעב, 
4130378,71421,שעור, 
4130349,71424,שומ, 
4130350,71426,שעור, 
4130379,71427,מעב, 
4130380,71428,שעור, 
4130381,71429,מעב, 
4130382,71430,שעור, 
4130385,71432,שעור, 
4130386,71432,תרג, 
4130387,71432,מעב, 
4130388,71434,שעור, 
4130389,71434,תרג,א
4130390,71434,תרג,ב
4130391,71435,שעור, 
4130392,71435,תרג,א
4130393,71435,תרג,ב
5831328,71436,מטלה,
4128760,71437,שעור, 
4128761,71437,תרג,א
6989026,71437,תרג,ב
561726,71438,שעור, 
4130395,71439,שעור, 
653576,71440,שעור,NULL
4130396,71441,שעור, 
4130397,71441,תרג, 
4130398,71443,מטלה,א
7302744,71443,מטלה,ב
4130399,71444,שעור, 
4130400,71444,תרג, 
4130401,71445,שעור,א
8973914,71445,שעור,ב
4130402,71446,שעור, 
4130403,71446,מעב, 
4130405,71449,שעור, 
4130406,71449,תרג, 
6215085,71450,מעב,ב
6026732,71450,מעב,א
4130407,71451,שעור, 
4130414,71452,שעור, 
4130415,71452,מעב, 
4130411,71453,שעור, 
4130412,71453,תרג,א
4130413,71453,מעב, 
8097510,71453,תרג,ב
8254219,71454,תרג,ב
4130416,71454,שעור, 
4130417,71454,תרג,א
4130418,71454,מעב, 
4129286,71455,שעור, 
8973865,71456,שעור,NULL
4130421,71458,שעור, 
4130422,71458,מעב, 
4130423,71459,שעור, 
